id,timestamp,username,text,hashtags,geo,retweets,favorites,mentions,to,date
1256368753580871681,2020-05-01 23:43:47+00:00,YAMAMerchants,Every 10 years we help decide how taxpayer dollars come back to communities. Census helps to distribute billions of dollars in federal resources to communities http://my2020census.gov Or call(844-330-2020) #Yemeniscount #GetCountedNYC #CountMeIn #YAMACensus #2020Census,#Yemeniscount #GetCountedNYC #CountMeIn #YAMACensus #2020Census,,0,0,,,2020-05-01
1256368296313536512,2020-05-01 23:41:58+00:00,HealthRIGHT360,Did you know the #2020census is required by the U.S. Constitution? Respond online now at http://www.2020census.gov or call 844-330-2020. #censusfacts,#2020census #censusfacts,,0,0,,,2020-05-01
1256368108446482432,2020-05-01 23:41:13+00:00,bobbykobara,"Join me in taking the #Census9for9 Challenge! I'm challenging @mvpinson1603, @_YungGuwop, @candicerosee, @flavorlesswater, @supaslackaaa, @AnandWrites, @angryasianman, @nancywyuen, and @bobbyhundreds to complete their #2020Census and challenge nine more people! #BeCounted",#Census9for9 #2020Census #BeCounted,,2,4,@mvpinson1603 @_YungGuwop @candicerosee @flavorlesswater @supaslackaaa @AnandWrites @angryasianman @nancywyuen @bobbyhundreds,,2020-05-01
1256367309473615873,2020-05-01 23:38:03+00:00,KappaToys,"Can you give me 5....minutes of your time? The Census helps Nevada get the national resources and representation we need. Today, those needs are crystal clear. Help our state. Be Counted. Complete the census online at http://2020census.gov or call 844-330-2020. #2020census ",#2020census,,1,2,,,2020-05-01
1256367100135792640,2020-05-01 23:37:13+00:00,211ContraCosta,It’s the #2020Census Digital Action Weekend! Do your part to spread the word. Challenge your friends and pledge to complete the 2020 Census today at http://2020CENSUS.GOV. #countmein,#2020Census #countmein,,0,1,,,2020-05-01
1256366844606164993,2020-05-01 23:36:12+00:00,carsoncitylib,"The ​#2020Census​ helps direct billions of dollars of funding for things that your community needs, including libraries. Complete the census today. Visit http://2020Census.gov",#2020Census,,0,1,,,2020-05-01
1256366765543694338,2020-05-01 23:35:53+00:00,MGMCounts,"HOMEWORK FOR THE WEEKEND: GET THIS UP TO 56%. MONTGOMERY, WE CAN DO IT! #2020census ",#2020census,,0,0,,,2020-05-01
1256365534586650624,2020-05-01 23:31:00+00:00,HFWCNY,"DYK the #2020Census informs hundreds of billions in funding for things like education and health programs that communities need? If you haven't completed your Census yet, do it today and challenge your friends to do the same! https://www.census.gov/about/policies/privacy/privacy-policy.html#par_textimage_4",#2020Census,,0,0,,,2020-05-01
1256365366009348097,2020-05-01 23:30:20+00:00,MyGlendale,"Now is a great time to count those who live with you and make sure they're included on the #2020Census. By now you should have received an invitation, but if you didn't, don't worry! You can still fill out the Census any time at http://californiacensus.org.",#2020Census,,2,2,,,2020-05-01
1256365365657047048,2020-05-01 23:30:19+00:00,MyGlendale,"Հիմա հիանալի ժամանակ է, որ հաշվեք նրանց, ովքեր ապրում են ձեզ հետ և համոզվեք, որ նրանք ընդգրկված են #2020Census-ում: Մինչ այժմ պետք է նամակ ստացած լինեիք, բայց եթե չեք ստացել, մի հոգ չէ: Մարդահամարը կարող եք ցանկացած ժամանակ լրացնել այցելելով http://californiacensus.org:",#2020Census,,1,1,,,2020-05-01
1256365360602927105,2020-05-01 23:30:18+00:00,MyGlendale,"Ahora es un buen momento para contar a quienes viven con usted y asegurarse de que estén incluidos en el #2020Census. A estas alturas ya debería haber recibido una invitación, pero si no la recibió, ¡no se preocupe! Todavía puede completar el censo en http://californiacensus.org.",#2020Census,,1,1,,,2020-05-01
1256365339731914752,2020-05-01 23:30:13+00:00,mrgbahec,Join us May 1-3 as we celebrate the #2020Census: Complete The Census Challenge Weekend! Tell your friends to complete the Census at http://Everyonecountstexas.org or by phone. Representatives available from 6am - 1am at 844-330-2020 English or 844-468-2020 Spanish. #mrgbahec #mhmstx,#2020Census #mrgbahec #mhmstx,,0,0,,,2020-05-01
1256365329787346950,2020-05-01 23:30:11+00:00,catawbakids,Did you know the Census affects how communities will receive funding for schools and childcare? Follow this link to learn how to complete your census and have your kids counted today: https://2020census.gov/en/ways-to-respond.html #catawbakids #2020Census ,#catawbakids #2020Census,,1,2,,,2020-05-01
1256365315996495873,2020-05-01 23:30:08+00:00,lewisburgtn,We need you - please fill out the #2020Census online https://2020census.gov/ and help us #shapeourfuture @marshallcotn @marshallhappenings @MarshallCoSch @YPofMC @MCMLIB #investinmc #shopmarco,#2020Census #shapeourfuture #investinmc #shopmarco,,0,0,@marshallcotn @MarshallCoSch @MCMLIB,,2020-05-01
1256365309189029896,2020-05-01 23:30:06+00:00,andersonlibrary,Have you responded to the #2020Census? Go to http://ow.ly/z5lE50zuFFL to make sure you’re counted! Your participation can positively impact our community for years to come.,#2020Census,,0,1,,,2020-05-01
1256365306886447106,2020-05-01 23:30:05+00:00,endpovertycc,Did you know the #2020census consists of 10 short questions and is used to count every person living in the United States. Respond online now: http://www.2020census.gov #censusfacts #census #census2020 #getcounted #youcount,#2020census #censusfacts #census #census2020 #getcounted #youcount,,1,1,,,2020-05-01
1256365300230041606,2020-05-01 23:30:04+00:00,AARPGA,"No matter where you call home, the #2020Census is your chance to define your decade. Complete the census today! Visit http://spr.ly/60131AOnJ or call 1-844-330-2020",#2020Census,,0,1,,,2020-05-01
1256365285063438336,2020-05-01 23:30:00+00:00,ProvAK,"It’s not too late to respond to the #2020Census while being safe and practicing social distancing at home. Once you have responded, please encourage your family, friends and loved ones to complete the census, too, at http://provhealth.org/60161A3Z6.",#2020Census,,0,2,,,2020-05-01
1256365283888918529,2020-05-01 23:30:00+00:00,RepSusieLee,"For the first time ever, the #2020Census is available online! Complete your household’s Census form safely from your home by going to https://bit.ly/2TQt7ZW. It only takes a few minutes to #ShapeYourFuture.",#2020Census #ShapeYourFuture,,3,3,,NVCensus2020,2020-05-01
1256365230080372738,2020-05-01 23:29:47+00:00,Matteson1855,This weekend is @uscensusbureau Digital Action Weekend! Spread the word and challenge your friends to complete the #2020Census at http://2020Census.gov! #shapeyourfuture #MattesonCounts,#2020Census #shapeyourfuture #MattesonCounts,,1,1,@uscensusbureau,,2020-05-01
1256365054431125504,2020-05-01 23:29:05+00:00,Elijah4Senate,Did you know the #2020Census informs 100s of billions in funding for things like education &amp; health programs that communities need? I completed the #2020Census &amp; you should too! Lets make sure everyone is #counted! You can easily complete the census online http://2020census.gov,#2020Census #2020Census #counted,,2,3,,,2020-05-01
1256364443346165760,2020-05-01 23:26:40+00:00,KQED,"“I think the census is very important, but it’s not top of mind for a lot of people at this moment.” How the #coronavirus pandemic has impacted the #2020Census in California: ",#coronavirus #2020Census,,2,3,,,2020-05-01
1256364276240904192,2020-05-01 23:26:00+00:00,RepJimCosta,"Census Day was one month ago today and so far 51% of District 16 has responded to the #2020Census. There’s still time to complete the 2020 Census by mail, phone, or at http://my2020census.gov and help our community get the resources that it needs for hospitals and schools",#2020Census,,4,2,,,2020-05-01
1256364251796705288,2020-05-01 23:25:54+00:00,PrinceForIsrael,Message: Why respond to the #2020Census? Census data helps states and communities get their share of billions of dollars in federal funding. Respond today at http://2020census.gov.,#2020Census,,0,0,,,2020-05-01
1256364152416862214,2020-05-01 23:25:30+00:00,CarrollEsmart,"Cuando cuentas a tu bebé en el Censo, los programas que ayudan a las familias—como cuidado médico, cuidado infantil, WIC, y visitas a la casa—obtendrán más de los fondos que necesitan. Responde ahora en http://my2020census.gov. #CountAllKids #NationalBabyDay #Census2020 ",#CountAllKids #NationalBabyDay #Census2020,,0,0,,,2020-05-01
1256364059550781440,2020-05-01 23:25:08+00:00,CarrollEsmart,"The #2020Census is for everyone living in the U.S. Babies count, too—as long as they were born by April 1, 2020. Respond today at http://my2020Census.gov. #CountAllKids #NationalBabyDay",#2020Census #CountAllKids #NationalBabyDay,,0,1,,,2020-05-01
1256364047592808449,2020-05-01 23:25:05+00:00,mktplaceworld,Message: Why respond to the #2020Census? Census data helps states and communities get their share of billions of dollars in federal funding. Respond today at http://2020census.gov.,#2020Census,,0,0,,,2020-05-01
1256363906634665985,2020-05-01 23:24:32+00:00,Momentumsteam,Did you know the #2020census is required by the U.S. Constitution? Respond online now: http://www.2020census.gov #censusfacts Via @selacollab @CACensus @PBI @wecountLA,#2020census #censusfacts,,0,1,@selacollab @CACensus @PBI @wecountLA,,2020-05-01
1256363866847657990,2020-05-01 23:24:22+00:00,Oleanpublibrary,"The #2020Census helps direct billions of dollars of funding for things your community needs. Complete the census today: http://2020Census.gov @USCensusBureau #ShapeYourFuture ""Census Resources"", created by Virtual Create-a-thon. https://creativesforthecount.org/memes/census-resources/ #CreativesForTheCount",#2020Census #ShapeYourFuture #CreativesForTheCount,,0,0,@uscensusbureau,,2020-05-01
1256363812665667585,2020-05-01 23:24:09+00:00,MIRACLES_REAL,Message: Why respond to the #2020Census? Census data helps states and communities get their share of billions of dollars in federal funding. Respond today at http://2020census.gov.,#2020Census,,0,0,,,2020-05-01
1256362774051147776,2020-05-01 23:20:02+00:00,wvcommerce,There are several ways to respond to the #2020Census that don't require any visit from a census taker. http://2020Census.gov Mail back the paper questionnaire sent to your home 844-330-2020 Learn more and #BeCounted: https://2020census.gov/en/ways-to-respond.html @uscensusbureau,#2020Census #BeCounted,,2,0,@uscensusbureau,,2020-05-01
1256362729255788545,2020-05-01 23:19:51+00:00,wildfireazorg,"Thank a School Lunch Hero by completing the #2020Census. Knowing how many children are in an area helps federal, state and local officials evaluate funding for nutrition programs. #SchoolLunchHeroDay",#2020Census #SchoolLunchHeroDay,,0,3,,,2020-05-01
1256362531943301121,2020-05-01 23:19:04+00:00,JenisJen2,Got the 52nd census packet to.... nope not gonna do it! How about you get caught up on that unemployment... then I’ll fill in your little bubbles! #Census2020 #Floridaunemploymentbenefits,#Census2020 #Floridaunemploymentbenefits,,0,0,,,2020-05-01
1256362506819420160,2020-05-01 23:18:58+00:00,BFoushee,#MyCommunityCounts #Census2020 #carrboro,#MyCommunityCounts #Census2020 #carrboro,,1,6,,,2020-05-01
1256361761621422080,2020-05-01 23:16:00+00:00,tempechamber,It's not too late to respond to the #2020Census! Help shape the future of our community by filling out the Census today &gt; http://2020census.gov (Image by Virtual Create-a-thon from #CreativesForTheCount) #Community #TempeChamber,#2020Census #CreativesForTheCount #Community #TempeChamber,,0,2,,,2020-05-01
1256361559917506562,2020-05-01 23:15:12+00:00,PCRBLIBRARY,"FREE CHILDREN'S EBOOK: WE COUNT! This colorful book helps children learn how to count while discussing how the #2020Census is important to our community and well-being. The book is available in English, Spanish and several other languages. ",#2020Census,,0,0,,,2020-05-01
1256361535074717697,2020-05-01 23:15:06+00:00,FreeLibrary,"Even though our minds are on the pandemic and its consequences for us, our communities, and our city, now is also a crucial time for #Census2020! Here are a few steps you can take from home: http://ow.ly/AM2k50znPPL #PhillyCounts",#Census2020 #PhillyCounts,,1,3,,,2020-05-01
1256361526023409670,2020-05-01 23:15:04+00:00,AlaVoices,Looking for something for the kiddos to do this weekend? You can use this Census activity sheet to help them count everyone living at their address while you fill out the #2020Census form! #CountAllKids http://ow.ly/yuLs50zts3c,#2020Census #CountAllKids,,0,0,,,2020-05-01
1256361231776198658,2020-05-01 23:13:54+00:00,AnnaWShepherd,8 of 16 @SchoolsFloyd early childhood classrooms have assisted families in completing the #2020Census! Thank you @BLESbobcats Carlene Johnson! #Censo2020 @MyNTIky awesome work as well call checks are made. @KYGOEC #TeamKentucky @Floydsuper1 #fcsinspire https://twitter.com/annawshepherd/status/1256305877130211329,#2020Census #Censo2020 #Censo2020 #TeamKentucky #fcsinspire,,0,1,@SchoolsFloyd @BLESbobcats @MyNTIky @KYGOEC @Floydsuper1,,2020-05-01
1256360810022084608,2020-05-01 23:12:13+00:00,RRMaharaj1,#Census2020 #brooklynnaacp #becountedbk,#Census2020 #brooklynnaacp #becountedbk,,0,0,,,2020-05-01
1256360660000219138,2020-05-01 23:11:38+00:00,pachajohnnyc,"I’m predicting the Name,Donald. Is going to be the #New huge,old school come back of the babyboom names for boys &amp; so on and so forth. LoL in the USA and Believe it or not yes China.#yuge #trump #2020Census #usa #WuhanVirus @realDonaldTrump p.s.Hillary for girls. @HillaryClinton",#New #yuge #trump #2020Census #usa #WuhanVirus,,1,0,@realDonaldTrump @HillaryClinton,,2020-05-01
1256360034201751557,2020-05-01 23:09:08+00:00,SpringHillTenn,Don't forget to be counted this weekend! #Census2020 ,#Census2020,,0,2,,,2020-05-01
1256359323833417734,2020-05-01 23:06:19+00:00,phaedra_roberts,Do it for the children! #2020Census ,#2020Census,,5,7,,,2020-05-01
1256359012813148160,2020-05-01 23:05:05+00:00,MorrisJumel,"@USCensusBureau Want to help front line workers get the resources they need? The census informs where federal funds go every year for things like our healthcare workers, EMTs, schools and firefighters. Go to http://2020Census.gov now to #shapeyourfuture! #2020Census ",#shapeyourfuture #2020Census,,0,0,@uscensusbureau,,2020-05-01
1256359012142063618,2020-05-01 23:05:05+00:00,CityofPhoenixAZ,"The #2020Census asks nine simple questions about each member of your household. Those answers provide crucial federal funding for services like healthcare, education, and transportation. Complete the census today: http://icount2020.info #AZCounts #ShapeYourFuture @iCount2020",#2020Census #AZCounts #ShapeYourFuture,,1,3,@iCount2020,,2020-05-01
1256359009889792000,2020-05-01 23:05:04+00:00,HoneyKindness,"Please, be sure you are counted!! It supports funding for school programs that your children/grandchildren count on! #2020Census ",#2020Census,,4,6,,,2020-05-01
1256358980965871616,2020-05-01 23:04:57+00:00,Keenlo,a digital world is fun! If you work. Turn ur worst 2 ur best #2020 #2020Census #MayDay2020 #FactCheck,#2020Census #MayDay2020 #FactCheck,,1,0,,,2020-05-01
1256358475774468104,2020-05-01 23:02:57+00:00,ONSdorchester,#2020Census is 10 questions and takes 10 minutes — this will help shape our communities for the next 10 years! Do you know how to make sure we get our fair share? Learn more &amp; participate today at: https://2020census.gov/ | #CivicBos #BostonCounts #EveryoneCounts,#2020Census #CivicBos #BostonCounts #EveryoneCounts,,0,0,,,2020-05-01
1256358327283593216,2020-05-01 23:02:21+00:00,MontcoPA,"It’s May: Have you completed your Census? The #2020Census informs funding for the services that keep your community safe and prepared. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020CENSUS.GOV or call 844-330-2020 today!",#2020Census #2020Census,,15,19,,,2020-05-01
1256358299387060229,2020-05-01 23:02:15+00:00,LWV_AkronArea,The #2020Census informs funding for the services that keep your community safe and prepared. Complete it today! http://2020census.gov https://www.instagram.com/p/B_qbeA1gzvy/?igshid=123ysqxzjrp93,#2020Census,,0,1,,,2020-05-01
1256358223960920064,2020-05-01 23:01:57+00:00,kernfoundation,Did you know the #2020census is required by the U.S. Constitution? Respond online now: http://www.2020census.gov #censusfacts #KernCounts http://www.kerncounts.org,#2020census #censusfacts #KernCounts,,0,1,,,2020-05-01
1256358139911221248,2020-05-01 23:01:37+00:00,ssharmon,"Everyone should have their paper questionnaires for the #2020Census. It’s easy to fill out, or you can respond online or by phone. Complete the #2020Census and show your community’s strength. @Steve_Glazer is hoping everyone is counted. Watch:",#2020Census #2020Census,,0,0,@Steve_Glazer,,2020-05-01
1256357988631302145,2020-05-01 23:01:01+00:00,PierceCountyAud, What an awesome video the Tacoma Refugee Choir created to explain the importance of the Census. Well done! https://youtu.be/olYJjvdj6L0 Complete the #2020Census today! http://2020census.gov,#2020Census,,1,3,,,2020-05-01
1256357949041246208,2020-05-01 23:00:51+00:00,KansasEmergency,There are three ways to fill out the #2020Census. Which one will you choose? http://www.2020census.gov #KansasCounts #ShapeYourFuture,#2020Census #KansasCounts #ShapeYourFuture,,6,7,,,2020-05-01
1256357948898586624,2020-05-01 23:00:51+00:00,KansasGuard,There are three ways to fill out the #2020Census. Which one will you choose? http://www.2020census.gov #KansasCounts #ShapeYourFuture,#2020Census #KansasCounts #ShapeYourFuture,,0,1,,,2020-05-01
1256357943324409862,2020-05-01 23:00:50+00:00,RWCLibrary,"Congratulations @sanmateoco residents, we have the highest #2020Census response rates in the entire state of California! But we need EVERYONE to respond because #EveryoneCounts &amp; funding for healthcare workers &amp; first responders comes from the census #SmcCounts @SMC_CommAffairs",#2020Census #EveryoneCounts #SmcCounts,,0,0,@sanmateoco @SMC_CommAffairs,,2020-05-01
1256357918255067137,2020-05-01 23:00:44+00:00,launitedways,"It’s not too late to respond to the #2020Census while being safe &amp; practicing social distancing at home. Once you have responded, encourage your family, friends, &amp; loved ones to complete the census, too. https://2020census.gov/en.html",#2020Census,,0,0,,,2020-05-01
1256357895970492416,2020-05-01 23:00:39+00:00,ActiveSGV,"I don't know who needs to hear this, but the #2020Census deadline was extended and you can still submit your form online in less than 10 mins! #wecountLA",#2020Census #wecountLA,,7,6,,,2020-05-01
1256357890610298882,2020-05-01 23:00:37+00:00,mannaonmain,"The #2020Census informs funding for the services that keep your community safe and prepared. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020CENSUS.GOV or call 844-330-2020 today!",#2020Census #2020Census,,1,1,,,2020-05-01
1256357884071469057,2020-05-01 23:00:36+00:00,HuntsvilleTexas,It’s the #2020Census Digital Action Weekend! Do your part to spread the word. Challenge your friends and pledge to complete the 2020 Census today at http://2020CENSUS.GOV.,#2020Census,,0,0,,,2020-05-01
1256357863821381636,2020-05-01 23:00:31+00:00,ArapahoeCC,"There’s still time to shape the future for your community. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020Census.gov.",#2020Census,,0,0,,,2020-05-01
1256357836860383234,2020-05-01 23:00:24+00:00,ClksTNChamber,We challenge you to complete your #Census2020 and help shape the future of your community! Get more information: https://2020census.gov/ Already filled out your census? Share this post and challenge your peers to do the same! #ClarksvilleTNChamber #ClarksvilleTN,#Census2020 #ClarksvilleTNChamber #ClarksvilleTN,,0,0,,,2020-05-01
1256357827116924930,2020-05-01 23:00:22+00:00,aanhpi,#CountAllKids! The #2020Census helps inform hundreds of billions of dollars in funding for things that your community needs. Complete the census today at http://2020CENSUS.GOV. #AAPI2020 #AsianAmerican #CountUsIn #AZCounts,#CountAllKids #2020Census #AAPI2020 #AsianAmerican #CountUsIn #AZCounts,,0,0,,,2020-05-01
1256357826789814278,2020-05-01 23:00:22+00:00,KentCountyMI,"Help the schools in our communities when their doors reopen and for the next 10 years by responding to the #2020Census now. You can answer online, by phone, or by mail. Visit http://2020Census.gov",#2020Census,,0,0,,,2020-05-01
1256357815054204930,2020-05-01 23:00:19+00:00,SLCgov,The #2020Census allows you to respond from the comfort of your own home. Call in to complete the 2020 Census today! Details below or at http://2020census.gov. @slcmayor @slccouncil @bereadyslc @slc_odhr #ShapeYourFuture #SLCCounts @USCensusBureau #utpol #SLC,#2020Census #ShapeYourFuture #SLCCounts #utpol #SLC,,1,0,@slcmayor @slcCouncil @bereadyslc @slc_odhr @uscensusbureau,,2020-05-01
1256357795575869440,2020-05-01 23:00:15+00:00,CoL_Gov,Did you know you can see Lawton's response rate to the 2020 Census? Check out the map at this link: https://buff.ly/2RIm1FH… Be sure to fill out and submit your census if you haven't! You can respond to the census online or by mail. #UnderCountedMeansUnderFunded #2020Census ,#UnderCountedMeansUnderFunded #2020Census,,0,0,,,2020-05-01
1256357767457181699,2020-05-01 23:00:08+00:00,councilofdc,"It sucks not to count Right now, DC lags *behind* the US-wide #Census2020 response rate Complete your questionnaire at http://my2020census.gov DC gets counted out too often. Not this time! Answer the Census. We’re counting on you! (Flashback to 1980: https://youtu.be/z0kuR-yK9Dk)",#Census2020,,2,4,,,2020-05-01
1256357757827121155,2020-05-01 23:00:06+00:00,mccc,"There’s still time to shape the future for your community! Complete the #2020Census online, by phone, or by mail today https://bit.ly/2zGN1yG 844-330-2020",#2020Census,,0,2,,,2020-05-01
1256357733751836675,2020-05-01 23:00:00+00:00,FIAnational,COVID-19 is making #Census2020 field operations a challenge. You can help by filling out the form online or by phone. It only takes 10 minutes! Representation matters. Be counted! 844-330-2020 or https://my2020census.gov/! #MyFamilyCounts #mappingthecount,#Census2020 #MyFamilyCounts #mappingthecount,,3,2,,,2020-05-01
1256357733047177225,2020-05-01 23:00:00+00:00,TrueNorth_CS,This is the #2020Census’ Digital Activation Weekend! Please share to complete the census: online at https://my2020census.gov; by calling 844.330.2020; or by mail. #Michigan's response rate is 60% plus; we need 100%! #COVID19 has shown the importance for an accurate count.,#2020Census #Michigan #COVID19,,0,0,,,2020-05-01
1256357535935860736,2020-05-01 22:59:13+00:00,giftforyou,Message: Why respond to the #2020Census? Census data helps states and communities get their share of billions of dollars in federal funding. Respond today at http://2020census.gov.,#2020Census,,0,1,,,2020-05-01
1256357490108895232,2020-05-01 22:59:02+00:00,ybca,YBCA #CometoYourCensus artist Mark Baugh-Sasaki (@industriaforest) on why he is taking the census. Have you taken the #2020Census? → http://my2020census.gov Read more: https://bit.ly/3fgA1QS,#CometoYourCensus #2020Census,,0,0,@industriaforest,,2020-05-01
1256357404159012865,2020-05-01 22:58:41+00:00,DashewCenter,"The census is important to #UCLA community! If you are an F, J, or EB visa holder that has been in the US for at least 6 months leading up to 4/1/2020, or will remain in the US longer than 6 months on or before 4/1/2020, get counted! http://ucal.us/census #UCCounts #2020Census ",#UCLA #UCCounts #2020Census,,0,1,,,2020-05-01
1256357389265059841,2020-05-01 22:58:38+00:00,MayorHarryKim,"There’s still time to shape the future for your community. You can complete the #2020Census now online by going to https: //2020Census.gov, by phone (844) 330-2020, or by mail.",#2020Census,,2,1,,,2020-05-01
1256357347968024577,2020-05-01 22:58:28+00:00,BrianKelsey,Have you been counted? It’s not too late to respond to the 2020 Census while being safe and practicing social distancing at home. #2020Census https://my2020census.gov/,#2020Census,,0,0,,,2020-05-01
1256357135291543552,2020-05-01 22:57:37+00:00,PlyMNIndivisibl,#Census2020 #2020Census Happens once a decade. These counts translate to better planning &amp; distribution of funds for all the years between counts. Ten years is too long to live with bad numbers. Save our representation in Congress! You can help https://mn.gov/admin/2020-census/census-jobs/,#Census2020 #2020Census,,0,0,,,2020-05-01
1256356984653262853,2020-05-01 22:57:01+00:00,UCAdvocacy,It’s as important as ever to be counted in the 2020 Census - and it’s never been easier to do it remotely. Find out more here: http://ucal.us/census #UCCounts #2020Census ,#UCCounts #2020Census,,0,2,,,2020-05-01
1256356978009403392,2020-05-01 22:57:00+00:00,ChildrensBureau,Did you know the #2020Census is required by the U.S. Constitution? Respond online now: http://www.2020census.gov #censusfacts,#2020Census #censusfacts,,0,0,,,2020-05-01
1256356880584073216,2020-05-01 22:56:36+00:00,MayorHarryKim,"Join us during Digital Action Weekend, May 1-3, 2020 by responding to the #2020Census online at https: //2020Census.gov or by phone (844) 330-2020.",#2020Census,,0,0,,,2020-05-01
1256356801219424257,2020-05-01 22:56:18+00:00,HawaiianGardens,Please remember to take the Census! Taking the #2020Census now will help us come together once the current pandemic is over. Help us make #HawaiianGardens count.,#2020Census #HawaiianGardens,,0,1,,HawaiianGardens,2020-05-01
1256356497723883521,2020-05-01 22:55:05+00:00,MC_NPL,"There’s still time to shape the future for your community! You can complete the #2020Census now online, by phone, or by mail. Visit http://2020CENSUS.GOV or call 844-330-2020 today! #MontcoPACounts",#2020Census #MontcoPACounts,,0,0,,,2020-05-01
1256355996651438080,2020-05-01 22:53:06+00:00,KymHampton,"There’s still time to shape the future for your community. You can complete the #2020Census now online, by phone, or by mail. Visit http://2020CENSUS.GOV https://www.instagram.com/p/B_qabD_Bvng/?igshid=1qlw2fg6ixhne",#2020Census,,0,0,,,2020-05-01
1256355990775238657,2020-05-01 22:53:04+00:00,EdwinHandley,Message: Why respond to the #2020Census? Census data helps states and communities get their share of billions of dollars in federal funding. Respond today at http://2020census.gov.,#2020Census,,0,0,,,2020-05-01
1256355983980298240,2020-05-01 22:53:03+00:00,nemssf,Did you know a month has passed since #CensusDay? It’s not too late for you and your family’s voice to be heard by our leaders. Complete your #2020Census today in less than 10 minutes! Visit http://my2020census.gov for more information! #countusin #sfcounts #getcounted,#CensusDay #2020Census #countusin #sfcounts #getcounted,,3,3,,,2020-05-01
1256355694191796227,2020-05-01 22:51:54+00:00,TCSD,We're challenging everyone in the Troy City School District to complete the 2020 Census! GO! https://my2020census.gov/ #YouCountRensco #GetCountedNY #2020Census @YouCountRC,#YouCountRensco #GetCountedNY #2020Census,,4,6,@YouCountRC,,2020-05-01
1256354799408181248,2020-05-01 22:48:20+00:00,WASCLA_LEP,Today is Census Day! Be sure to be counted. Complete the #2020Census and show your community’s strength. Help Washington get the national resources and representation we need. http://2020census.gov or call 844-330-2020,#2020Census,,0,0,,,2020-05-01
